id,item_id,name,url,brand,category,price,msrp,review_score,review_count,cereal,cold_cereal,day,cereal_order,cold_cereal_order,image
1570,109189474,"Post Honey Maid S'mores Cereal, 21 oz",http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FPost-Honey-Maid-S-mores-Cereal-21-oz%2F109189474%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,,Food > Breakfast & Cereal > Cold Cereal,3.98,,4.6,,t,t,2,320,193,https://i5.walmartimages.com/asr/c79aef4c-75a2-4fb0-9d5e-0f6ae9f7654b_1.0895c139a14c65db509d42df41371ef8.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
1532,49606930,"Malt-O-Meal Raisin Bran Cereal, 39 oz",http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FMalt-O-Meal-Raisin-Bran-Cereal-39-oz%2F49606930%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,,Food > Breakfast & Cereal > Cold Cereal,4.98,,4.688,16,t,t,2,282,206,https://i5.walmartimages.com/asr/cfcb779c-e7a5-4cbb-9c68-3a683a119ead_1.6bee99c32862d5ae9af5c067b2f21110.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
1584,168809672,Very Berry Cheerios Cereal 18.5 oz Box,http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FVery-Berry-Cheerios-Cereal-18-5-oz-Box%2F168809672%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,,Food > Breakfast & Cereal > Cold Cereal,3.64,,3.667,4,t,t,2,334,218,https://i5.walmartimages.com/asr/fe3533b6-0bd4-4d2f-8270-e3a3434d260a_1.eab178a490c3ade941a59e8aed7dba77.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
1540,46771745,"Kellogg's Assorted Cereal Variety Pack, 10 count, 9.63 oz",http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FKellogg-s-Assorted-Cereal-Variety-Pack-10-count-9-63-oz%2F46771745%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,,Food > Breakfast & Cereal > Cold Cereal,4.79,,4.2,5,t,t,2,290,222,https://i5.walmartimages.com/asr/8fc4bc7b-2231-43c9-9fd8-138d3eb71ee1_1.3b627390f933d620d1307e4106db9354.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
1595,145782283,"Kellogg's Raisin Bran Crunch Apple Strawberry Cereal Family Size, 20.3 oz",http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FKellogg-s-Raisin-Bran-Crunch-Apple-Strawberry-Cereal-Family-Size-20-3-oz%2F145782283%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,,Food > Breakfast & Cereal > Cold Cereal,3.68,,5,,t,t,2,345,231,https://i5.walmartimages.com/asr/39bdfb3d-2096-4fa8-ac01-c593e57cd787_1.29c5d17d2c7f00705a8d339185b688c9.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
1622,28646173,"Arrowhead Mills Puffed Wheat Cereal, No Salt Added, 6 Oz",http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FArrowhead-Mills-Puffed-Wheat-Cereal-No-Salt-Added-6-Oz%2F28646173%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,,Food > Breakfast & Cereal > Cold Cereal,1.77,38.63,2.667,1,t,t,2,418,235,https://i5.walmartimages.com/asr/12f3d3eb-a1ef-43cd-87b9-d5024e105d0e_1.cfc61932595a5da40cc5577f81a7687e.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
1604,176223371,Fruit Cheerios Cereal 21.6 oz. Box,http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FFruit-Cheerios-Cereal-21-6-oz-Box%2F176223371%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,,Food > Breakfast & Cereal > Cold Cereal,3.64,4.19,5,,t,t,2,502,236,https://i5.walmartimages.com/asr/d40a5f39-01a7-4a01-b8ea-878499f0a9e1_1.df5fc18506f79585012e49174b3259c5.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
1566,48236185,Cookie Crisp™ Cereal 24.3 oz. Box,http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FCookie-Crisp-Cereal-24-3-oz-Box%2F48236185%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,,Food > Breakfast & Cereal > Cold Cereal,4.58,,5,2,t,t,2,316,238,https://i5.walmartimages.com/asr/b075935e-62b4-442d-96f2-772b3fd2829a_1.2eb24f2d8ff519b8226552ff43599153.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
2370,919743964,Bob's Red Mill Paleo Style Muesli Cold Cereal Grain Free Nuts Fruits -- 14 oz pack of 12,http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FBob-s-Red-Mill-Paleo-Style-Muesli-Cold-Cereal-Grain-Free-Nuts-Fruits-14-oz-pack-of-12%2F919743964%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,,"Food > Snacks, Cookies & Chips > Nuts & Trail Mixes",151.99,,,,,t,2,,245,https://i5.walmartimages.com/asr/e490c0ca-62e6-48ac-b835-810bf36c5787_1.796445a00c1835c162809a75ed192504.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
2371,406579633,Bob's Red Mill Paleo Style Muesli Cold Cereal Grain Free Nuts Fruits -- 14 oz pack of 3,http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FBob-s-Red-Mill-Paleo-Style-Muesli-Cold-Cereal-Grain-Free-Nuts-Fruits-14-oz-pack-of-3%2F406579633%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,,"Food > Snacks, Cookies & Chips > Nuts & Trail Mixes",48.99,,,,,t,2,,256,https://i5.walmartimages.com/asr/e490c0ca-62e6-48ac-b835-810bf36c5787_1.4594b81b5f41024ce41a212e8a861495.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
2372,480660272,Bob's Red Mill Paleo Style Muesli Cold Cereal Grain Free Nuts Fruits -- 14 oz pack of 1,http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FBob-s-Red-Mill-Paleo-Style-Muesli-Cold-Cereal-Grain-Free-Nuts-Fruits-14-oz-pack-of-1%2F480660272%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,,"Food > Snacks, Cookies & Chips > Nuts & Trail Mixes",26.99,,,,,t,2,,257,https://i5.walmartimages.com/asr/e490c0ca-62e6-48ac-b835-810bf36c5787_1.796445a00c1835c162809a75ed192504.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
2373,552710166,Bob's Red Mill Paleo Style Muesli Cold Cereal Grain Free Nuts Fruits -- 14 oz pack of 6,http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FBob-s-Red-Mill-Paleo-Style-Muesli-Cold-Cereal-Grain-Free-Nuts-Fruits-14-oz-pack-of-6%2F552710166%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,,"Food > Snacks, Cookies & Chips > Nuts & Trail Mixes",81.99,,,,,t,2,,259,https://i5.walmartimages.com/asr/e490c0ca-62e6-48ac-b835-810bf36c5787_1.796445a00c1835c162809a75ed192504.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
2374,992212400,Bob's Red Mill Paleo Style Muesli Cold Cereal Grain Free Nuts Fruits -- 14 oz pack of 2,http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FBob-s-Red-Mill-Paleo-Style-Muesli-Cold-Cereal-Grain-Free-Nuts-Fruits-14-oz-pack-of-2%2F992212400%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,,"Food > Snacks, Cookies & Chips > Nuts & Trail Mixes",37.99,,,,,t,2,,265,https://i5.walmartimages.com/asr/e490c0ca-62e6-48ac-b835-810bf36c5787_1.796445a00c1835c162809a75ed192504.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
1590,49951767,"Malt-O-Meal Frosted Mini Spooners Cereal, 30 oz",http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FMalt-O-Meal-Frosted-Mini-Spooners-Cereal-30-oz%2F49951767%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,,Food > Breakfast & Cereal > Cold Cereal,3.98,,4.6,5,t,t,2,481,266,https://i5.walmartimages.com/asr/77174ea7-ccbc-4cab-8fc8-b29575468ae5_1.69f91601f943183e27ff201d67f9a2a6.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
2375,810468820,Bob's Red Mill Paleo Style Muesli Cold Cereal Grain Free Nuts Fruits -- 14 oz pack of 4,http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FBob-s-Red-Mill-Paleo-Style-Muesli-Cold-Cereal-Grain-Free-Nuts-Fruits-14-oz-pack-of-4%2F810468820%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,,"Food > Snacks, Cookies & Chips > Nuts & Trail Mixes",58.99,,,,,t,2,,274,https://i5.walmartimages.com/asr/e490c0ca-62e6-48ac-b835-810bf36c5787_1.796445a00c1835c162809a75ed192504.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
1601,28645922,"Barbara's Puffins Cereal Original, 10.0 OZ",http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FBarbara-s-Puffins-Cereal-Original-10-0-OZ%2F28645922%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,,Food > Breakfast & Cereal > Cold Cereal,3.98,143.93,4.667,2,t,t,2,1005,278,https://i5.walmartimages.com/asr/e47d7c28-a24b-4f69-81eb-0a5fb887ce04_1.ad469370afc62a4f4da1d2067976ae08.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
1639,29304414,"Food For Life Ezekiel 4:9 Sprouted Whole Grain Cereal Almond, 16.0 OZ",http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FFood-For-Life-Ezekiel-4-9-Sprouted-Whole-Grain-Cereal-Almond-16-0-OZ%2F29304414%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,,Food > Breakfast & Cereal > Cold Cereal,49.94,49.99,5,1,t,t,2,424,291,https://i5.walmartimages.com/asr/8bebe763-3f3e-47b5-8324-02ffdb132444_1.e1833ff8328a8cdfcdf5160512a2949a.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
1679,10321403,"Nature's Path Organic Flax Plus Pumpkin Raisin Crunch Cereal, 12.35 oz",http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FNature-s-Path-Organic-Flax-Plus-Pumpkin-Raisin-Crunch-Cereal-12-35-oz%2F10321403%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,,Food > Breakfast & Cereal > Cold Cereal,5.4,6.09,5,1,t,t,2,466,321,https://i5.walmartimages.com/asr/da83e8cf-0f4a-4408-90ce-0a0b15561682_1.eec6e4f5be0edf7fc4b80fd8373decfc.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
1520,25847966,Nature Valley™ Cereal Protein Oats n' Dark Chocolate 11 oz Box,http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FNature-Valley-Cereal-Protein-Oats-n-Dark-Chocolate-11-oz-Box%2F25847966%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,,Food > Breakfast & Cereal > Cold Cereal,3.77,3.88,4.909,32,t,t,2,270,335,https://i5.walmartimages.com/asr/347dd08a-23ff-4b02-917b-40bc38dff998_1.257faf049620811bacf677ceeac5679a.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
1796,127399616,"Great Value Almond Crunchy Honey Oats Cereal, 18 oz",http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FGreat-Value-Almond-Crunchy-Honey-Oats-Cereal-18-oz%2F127399616%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,,Food > Breakfast & Cereal > Cold Cereal,2.48,,2,,t,t,2,595,343,https://i5.walmartimages.com/asr/2d44d6d1-9ee5-4289-a56e-73eb0b866fbc_1.453a8cf7153dee18ae970456ad2ee597.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
1732,39326237,"Great Value Strawberry Awake Cereal, 11.2 oz",http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FGreat-Value-Strawberry-Awake-Cereal-11-2-oz%2F39326237%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,,Food > Breakfast & Cereal > Cold Cereal,1.78,2.68,4.167,6,t,t,2,528,356,https://i5.walmartimages.com/asr/7dfde126-c4cc-4546-8e72-565e7cea08e9_1.2b78ec0dc2a65c158461323abea89a16.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
1620,42353811,"Kellogg's Froot Loops Bloopers Whole Grains Cereal, 9.3 ounce",http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FKellogg-s-Froot-Loops-Bloopers-Whole-Grains-Cereal-9-3-ounce%2F42353811%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,,Food > Breakfast & Cereal > Cold Cereal,3.41,,4.875,8,t,t,2,370,375,https://i5.walmartimages.com/asr/0a1dff35-0654-4b88-8af6-19cca835b17b_1.b72d56b6fca4764db751ce0cabccce35.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
1716,55211949,"Better Oats Raw Pure & Simple Organic Bare Instant Multigrain Hot Cereal with Flax, 8 count, 11.8 oz, (Pack of 6)",http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FBetter-Oats-Raw-Pure-Simple-Organic-Bare-Instant-Multigrain-Hot-Cereal-with-Flax-8-count-11-8-oz-Pack-of-6%2F55211949%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,,Food > Breakfast & Cereal > Cold Cereal,22.27,,5,1,t,t,2,511,389,https://i5.walmartimages.com/asr/30e7759b-4755-4a5a-b9cf-62d993ef38a5_1.816f3585b17a3ac430c13019f89db934.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
1740,55316736,French Toast Crunch™ Cereal 28 oz. ZIP-PAK®,http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FFrench-Toast-Crunch-Cereal-28-oz-ZIP-PAK%2F55316736%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,,Food > Breakfast & Cereal > Cold Cereal,3.9,,,,t,t,2,536,404,https://i5.walmartimages.com/asr/93bed05d-5bb4-4a45-baf7-17e11969cf16_1.ee213bbca6926986865e8870cecc543c.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
1809,974448008,Cereal Milk Mixxers Frosted Flake,http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FCereal-Milk-Mixxers-Frosted-Flake%2F974448008%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,,Food > Breakfast & Cereal > Cold Cereal,14.95,,5,,t,t,2,608,412,https://i5.walmartimages.com/asr/e7924106-b0d0-4ac1-918f-e9a8903f06c6_1.1d7551b4426dc0667f50cfcac1c91021.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
1757,55316740,Wheaties Cereal 10.9 oz Box,http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FWheaties-Cereal-10-9-oz-Box%2F55316740%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,,Food > Breakfast & Cereal > Cold Cereal,4.58,,,,t,t,2,554,424,https://i5.walmartimages.com/asr/fbba9e15-cb00-4756-9f6d-f5bda3c961cf_1.d212ba38cceca8fc4621c3ecc653c369.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
1786,16782946,"Post Waffle Crisp Cereal, 11.5 OZ",http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FPost-Waffle-Crisp-Cereal-11-5-OZ%2F16782946%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,,Food > Breakfast & Cereal > Cold Cereal,6.77,,,,t,t,2,585,429,https://i5.walmartimages.com/asr/9723335f-2da5-4482-a530-12987a284a89_1.0bf61c88818a09dabeee13f7b7bcd2fe.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
1767,17196498,"Peace Cereal Blueberry Pomegranate Crispy Rice & Flakes Cereal, 12 oz (Pack of 6)",http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FPeace-Cereal-Blueberry-Pomegranate-Crispy-Rice-Flakes-Cereal-12-oz-Pack-of-6%2F17196498%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,,Food > Breakfast & Cereal > Cold Cereal,27.71,30.54,,,t,t,2,565,444,https://i5.walmartimages.com/asr/454a1933-0904-4fec-a5fd-23dc71c9d86c_1.63380e9f9086964631a82cb9915e289e.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
1859,55212043,"Malt-O-Meal Cocoa Dyno Bites Cereal, 12.5 oz, (Pack of 12)",http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FMalt-O-Meal-Cocoa-Dyno-Bites-Cereal-12-5-oz-Pack-of-12%2F55212043%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,,Food > Breakfast & Cereal > Cold Cereal,33.68,,,,t,t,2,658,446,https://i5.walmartimages.com/asr/cf747095-49a5-45de-8aa3-6ed08fd8367a_1.a0fed7bed19c2d74b9f862553fe36549.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
1874,999422132,"Love Grown Power O's Chocolate Cereal, 10 oz, 6 pack",http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FLove-Grown-Power-O-s-Chocolate-Cereal-10-oz-6-pack%2F999422132%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,,Food > Breakfast & Cereal > Cold Cereal,30.24,,,,t,t,2,673,449,https://i5.walmartimages.com/asr/1b513e03-b99d-4eab-9577-f933c104b6bc_1.5e3f8ce51a4c21e579d1e7e22ece74ca.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
1906,55211976,"Bob's Red Mill Oat Bran Hot Cereal, 18 oz, (Pack of 4)",http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FBob-s-Red-Mill-Oat-Bran-Hot-Cereal-18-oz-Pack-of-4%2F55211976%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,,Food > Breakfast & Cereal > Cold Cereal,17.52,,,,t,t,2,705,463,https://i5.walmartimages.com/asr/15b01d4c-7f2e-4395-9f26-f345aaebdd8d_1.42a0dbb48df53fb6ea758d462f9fa799.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
1949,55212125,"Barbara's Shredded Spoonfuls Multigrain Cereal, 14 oz, (Pack of 12)",http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FBarbara-s-Shredded-Spoonfuls-Multigrain-Cereal-14-oz-Pack-of-12%2F55212125%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,,Food > Breakfast & Cereal > Cold Cereal,58.92,,,,t,t,2,748,467,https://i5.walmartimages.com/asr/b6d77301-00a7-49b0-8ccd-5ed1935b1b00_1.bb92762e41070d1dca0732c2fec8c6df.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
1877,17196506,"Peace Cereal Vanilla Almond Cereal, 11 oz (Pack of 6)",http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FPeace-Cereal-Vanilla-Almond-Cereal-11-oz-Pack-of-6%2F17196506%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,,Food > Breakfast & Cereal > Cold Cereal,28.89,30.54,,,t,t,2,676,477,https://i5.walmartimages.com/asr/986fc050-43e9-46a4-8681-0c4e49582d9f_1.f913325257b66549b2256f52cf26753a.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
1821,21208503,Kashi® Organic Promise® Strawberry Fields® Cereal 10.3 oz. Box,http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FKashi-Organic-Promise-Strawberry-Fields-Cereal-10-3-oz-Box%2F21208503%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,,Food > Breakfast & Cereal > Cold Cereal,4.78,92.26,,,t,t,2,620,478,https://i5.walmartimages.com/asr/d10c154a-9961-413c-bf89-a1b6b6542bc1_1.f994a9ba4fdc887a030abc197791e905.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
1976,55212077,"Nature's Path Organic Flax Plus Raisin Bran Cereal, 14 oz, (Pack of 12)",http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FNature-s-Path-Organic-Flax-Plus-Raisin-Bran-Cereal-14-oz-Pack-of-12%2F55212077%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,,Food > Breakfast & Cereal > Cold Cereal,57.39,,5,,t,t,2,776,484,https://i5.walmartimages.com/asr/28e4036a-a58f-4dc8-8a71-680e8968ed0f_1.872d14b26a7fa21d44c563924e7c5165.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
1936,55212074,"Nature's Path Organic Optimum Blueberry Cinnamon Cereal, 14 oz, (Pack of 12)",http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FNature-s-Path-Organic-Optimum-Blueberry-Cinnamon-Cereal-14-oz-Pack-of-12%2F55212074%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,,Food > Breakfast & Cereal > Cold Cereal,54.15,,,,t,t,2,735,489,https://i5.walmartimages.com/asr/b1fc1a85-8424-414a-a1cf-86c6aa4f6bf6_1.e8fbf5bc51a9fc3153a6489efa1f8d94.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
1965,606408115,"Malt-O-Meal Tootie Fruities Cereal, 31 oz",http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FMalt-O-Meal-Tootie-Fruities-Cereal-31-oz%2F606408115%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,,Food > Breakfast & Cereal > Cold Cereal,3.16,,,,t,t,2,765,491,https://i5.walmartimages.com/asr/e67ac30b-3ff6-4d73-9f33-e032490446df_1.f87aebf93a94ccfc16aa312baf98c3ce.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
